id_paper ; id_type ; Title ; Journal ; Volume ; Number ; Pages ; Year ; ISSN ; doi ; Abstract ; Date ; URL ; ISBN ; Issue ; Month
>To\ better\ understand\ the\ dynamic\ regulation\ of\ focal\ adhesions,\ we\ have\ developed\ an\ analysis\ system\ for\ the\ automated\ detection,\ tracking,\ and\ data\ extraction\ of\ these\ structures\ in\ living\ cells.\ This\ analysis\ system\ was\ used\ to\ quantify\ the\ dynamics\ of\ fluorescently\ tagged\ Paxillin\ and\ FAK\ in\ NIH\ 3T3\ fibroblasts\ followed\ via\ Total\ Internal\ Reflection\ Fluorescence\ Microscopy\ (TIRF).\ High\ content\ time\ series\ included\ the\ size,\ shape,\ intensity,\ and\ position\ of\ every\ adhesion\ present\ in\ a\ living\ cell.\ These\ properties\ were\ followed\ over\ time,\ revealing\ adhesion\ lifetime\ and\ turnover\ rates,\ and\ segregation\ of\ properties\ into\ distinct\ zones.\  ; Mathew\ E.\ Berginski,\ Eric\ A.\ Vitriol,\ Klaus\ M.\ Hahn,\ Shawn\ M.\ Gomez ;NULL;NULL;NULL
 2496 ;NULL; 120 ;NULL; PALMsiever:\ a\ tool\ to\ turn\ raw\ data\ into\ results\ for\ single-molecule\ localization\ microscopy. ;NULL;NULL;NULL;NULL;NULL
 2498 ;NULL; 94 ;NULL; Drosophila\ embryo\ epithelium ; Drosophila\ embryo\ epithelium\ expressing\ mCherry-cadherin,\ a\ cell\ junction\ label. ;NULL;NULL;NULL;NULL
 2497 ;NULL; 11 ;NULL; 3D\ intensity\ profile ; This\ Javascript\ works\ in\ ImageJ\ to\ measure\ 3D\ intensity\ profile\ along\ cylindrical\ space\ with\ variable\ radius.\  ; Kota\ Miura ;NULL;NULL;NULL
 2453 ;NULL; 467 ;NULL; Find\ and\ Draw\ Wells\ in\ a\ Multi-Well\ Plate\ Picture ; This\ macro\ recognizes\ wells\ in\ a\ picture\ from\ a\ multi-well\ plate\ (it\ works\ also\ on\ a\ picture\ of\ a\ single\ well).\ It\ is\ used\ to\ segment\ a\ picture\ to\ determine\ the\ number\ of\ "Colony\ Forming\ Units"\ in\ each\ individual\ well\ of\ a\ plate.
The\ steps\ are\ the\ following:
1.\ Makes\ a\ 8-bit\ B&W\ picture,\ inverts\ it\ (=>\ borders\ will\ look\ white\ instead\ of\ black),\ resizes\ it\ (optional,\ this\ is\ to\ speed-up\ convolution\ thereafter)\ and\ find\ edges.
2.\ Convolves\ the\ obtained\ picture\ with\ a\ kernel\ corresponding\ to\ a\ thick\ white\ circle\ of\ the\ size\ of\ the\ wells.\ The\ resulting\ image\ has\ big\ "blobs"\ or\ "particles"\ corresponding\ roughly\ to\ the\ centers\ of\ the\ well.
3.\ The\ image\ is\ thresholded\ to\ remove\ particles\ not\ corresponding\ to\ strong\ hits\ and\ "Analyze\ particle"\ is\ run.
4.\ The\ measured\ parameter\ is\ the\ center\ of\ mass\ of\ the\ particles\ wich\ gives\ the\ center\ of\ the\ well.\ These\ are\ saved\ in\ an\ array.
5.\ Circles\ are\ drawn\ and\ added\ to\ the\ ROI\ manager.\ The\ centers\ of\ the\ circles\ are\ the\ identified\ centers\ of\ mass\ of\ the\ particles\ and\ their\ radius\ is\ the\ expected\ radius\ of\ the\ wells\ in\ the\ original\ image. ; Laurent\ Gelman ;NULL;NULL;NULL
 2477 ;NULL; 444 ;NULL; Analyze\ Skeleton ; This\ plugin\ tags\ all\ pixel/voxels\ in\ a\ skeleton\ image\ and\ then\ counts\ all\ its\ junctions,\ triple\ and\ quadruple\ points\ and\ branches,\ and\ measures\ their\ average\ and\ maximum\ length.\ The\ tags\ are\ shown\ in\ a\ new\ window\ displaying\ every\ tag\ in\ a\ different\ color.\ You\ can\ find\ it\ under\ Plugins>Skeleton>Analyze\ Skeleton\ (2D/3D).\ See\ Skeletonize3D\ for\ an\ example\ of\ how\ to\ produce\ skeleton\ images.

The\ voxels\ are\ classified\ into\ three\ different\ categories\ depending\ on\ their\ 26\ neighbors:

\ \ \ \ End-point\ voxels:\ if\ they\ have\ less\ than\ 2\ neighbors.
\ \ \ \ Junction\ voxels:\ if\ they\ have\ more\ than\ 2\ neighbors.
\ \ \ \ Slab\ voxels:\ if\ they\ have\ exactly\ 2\ neighbors.

End-point\ voxels\ are\ displayed\ in\ blue,\ slab\ voxels\ in\ orange\ and\ junction\ voxels\ in\ purple.

Notice\ here\ that,\ following\ this\ notation,\ the\ number\ of\ junction\ voxels\ can\ be\ different\ from\ the\ number\ of\ actual\ junctions\ since\ some\ junction\ voxels\ can\ be\ neighbors\ of\ each\ other.\  ; Ignacio\ Arganda-Carreras ;NULL;NULL;NULL
 2501 ;NULL; 426 ;NULL; Arabidopsis\ plants\ acclimate\ to\ water\ deficit\ at\ low\ cost\ through\ changes\ of\ carbon\ usage:\ an\ integrated\ perspective\ using\ growth,\ metabolite,\ enzyme,\ and\ gene\ expression\ analysis ;NULL;NULL;NULL;NULL;NULL
 2500 ;NULL; 93 ;NULL; Detect\ Cells\ with\ MATLAB\ CellDetector ; CellDetector\ can\ detect\ cells\ (or\ other\ objects)\ in\ microscopy\ images\ such\ as\ histopathology,\ fluorescence,\ phase\ contrast,\ bright\ field,\ etc.\ It\ uses\ a\ machine\ learning-based\ method\ where\ a\ cell\ model\ is\ learned\ from\ simple\ dot\ annotations\ on\ a\ few\ images\ for\ training\ and\ predict\ on\ test\ sets.
The\ installation\ requires\ some\ efforts\ but\ the\ instruction\ is\ well\ explained.\ Training\ parameters\ should\ be\ tuned\ for\ different\ datasets,\ but\ the\ default\ settings\ could\ be\ a\ good\ starting\ point.
http://www.robots.ox.ac.uk/~vgg/software/cell_detection/ ; Carlos\ Arteta,\ Victor\ Lempitsky,\ Alison\ Noble,\ and\ Andrew\ Zisserman ;NULL;NULL;NULL
 2502 ;NULL; 93 ;NULL; Towards\ real-time\ image\ deconvolution:\ application\ to\ confocal\ and\ STED\ microscopy. ;NULL;NULL;NULL;NULL;NULL
 2503 ;NULL; 93 ;NULL; Deconvolution\ applicable\ to\ confocal\ and\ STED\ microscopy ; This\ Matlab\ function\ implements\ the\ SGP\ method\ for\ n-dimensional\ object\ deblurring\ with\ the\ option\ of\ boundary\ effects\ removal.\ Although\ this\ is\ a\ preliminary\ version,\ results\ seem\ to\ be\ good\ from\ their\ paper\ <bib>2502</bib>. ; Zanella\ R,\ Zanghirati\ G,\ Cavicchioli\ R,\ Zanni\ L,\ Boccacci\ P,\ Bertero\ M,\ Vicidomini\ G.\ \  ;NULL;NULL;NULL
 2359 ;NULL; 94 ;NULL; Tissue\ Cell\ Segmentation ; This\ macro\ is\ meant\ to\ segment\ the\ cells\ of\ a\ multicellular\ tissue.\ It\ is\ written\ for\ images\ showing\ highly\ contrasted\ and\ uniformly\ stained\ cell\ membranes.\ The\ geometry\ of\ the\ cells\ and\ their\ organization\ is\ automatically\ extracted\ and\ exported\ to\ an\ ImageJ\ results\ table.\ This\ includes:\ Cell\ area,\ major,\ minor\ fitted\ ellipse\ radii\ +\ major\ axis\ orientation\ and\ number\ of\ neighbors\ of\ the\ cells.\ Manual\ correction\ of\ the\ automatic\ segmentation\ is\ supported\ (merge\ split\ cells,\ split\ merged\ cells). ; Sébastien\ Tosi ;NULL;NULL;NULL
 2506 ;NULL; 93 ;NULL; Segmentation\ and\ quantification\ of\ subcellular\ structures\ in\ fluorescence\ microscopy\ images\ using\ Squassh. ;NULL;NULL;NULL;NULL;NULL
 2508 ;NULL; 94 ;NULL; Splitting\ clustered\ cells ; A\ clear\ tutorial\ on\ a\ simple\ workflow\ for\ splitting\ connected\ particles\ in\ a\ binary\ mask. ; Steve\ Eddins ;NULL;NULL;NULL
 2504 ;NULL; 11 ;NULL; FISHfinder ; Quote:\ "By\ posing\ the\ nucleus\ extraction\ as\ a\ classification\ problem,\ compound\ Bayesian\ Classifier\ is\ employed\ so\ that\ contextual\ information\ is\ utilized,\ resulting\ in\ reliable\ classification\ and\ boundary\ extraction.\ This\ makes\ it\ possible\ to\ analyze\ FISH\ images\ efficiently\ and\ objectively\ without\ adjustment\ of\ input\ parameters." ; Gilbert@bio.fsu.edu ;NULL;NULL;NULL
 2509 ;NULL; 470 ;NULL; Automated\ detection\ and\ measurement\ of\ isolated\ retinal\ arterioles\ by\ a\ combination\ of\ edge\ enhancement\ and\ cost\ analysis. ;NULL;NULL;NULL;NULL;NULL
 2511 ;NULL; 426 ;NULL; Measure\ Rosette\ Area\ Tool ; The\ Measure\ Rosette\ Area\ Tool\ allows\ to\ measure\ the\ area\ of\ the\ rosettes\ of\ arabidopsis\ plants.\ The\ workflow\ has\ been\ used\ in\ <bib>2501</bib>. ; Volker\ Baecker ;NULL;NULL;NULL
 2513 ;NULL; 11 ;NULL; FISH-quant:\ automatic\ counting\ of\ transcripts\ in\ 3D\ FISH\ images. ;NULL;NULL;NULL;NULL;NULL
 2499 ;NULL; 85 ;NULL; Texture\ Analyzer ; This\ plugin\ will\ return\ on\ a\ full\ 256-grey\ level\ image\ (limitation\ in\ this\ version)\ or\ on\ a\ ROI\ several\ texture\ features\ such\ as\ described\ in\ Haralick\ publication\ (bib\ ref\ to\ be\ added).
Can\ be\ run\ in\ batch\ mode. ; Julio\ E.\ Cabrera\ NIH ;NULL; http://rsbweb.nih.gov/ij/plugins/texture.html ;NULL
 2520 ;NULL; 120 ;NULL; rapidSTORM:\ accurate,\ fast\ open-source\ software\ for\ localization\ microscopy. ;NULL;NULL;NULL;NULL;NULL
 2521 ;NULL; 467 ;NULL; PixFRET,\ an\ ImageJ\ plug-in\ for\ FRET\ calculation\ that\ can\ accommodate\ variations\ in\ spectral\ bleed-throughs. ;NULL;NULL;NULL;NULL;NULL
 2522 ;NULL; 94 ;NULL; Intelligent\ Imaging ; An\ ImageJ\ macro\ able\ to\ control\ some\ microscopes\ (Micro-manager\ or\ Leica\ CAM\ controlled)\ to\ acquire\ high\ resolution\ images\ of\ only\ some\ structures\ (e.g.\ isolated\ cells)\ or\ events\ (e.g.\ mitosis)\ within\ a\ sample.\ The\ scan\ is\ sequenced\ as\ a\ primary\ (low\ resolution\ monitoring)\ scan\ and\ a\ secondary\ (high\ resolution,\ multi-dimensional)\ scan. ; Sébastien\ Tosi ;NULL;NULL;NULL
 2516 ;NULL; 467 ;NULL; Sensitized\ Emission\ FRET\ calculation\ on\ pictures ; The\ ImageJ\ pligin,\ called\ PixFRET,\ allows\ a\ simple\ and\ rapid\ determination\ of\ channel\ bleed-through\ parameters\ and\ the\ display\ of\ normalized\ FRET\ images.\ see\ <bib>2521</bib> ; Laurent\ Gelman ;NULL;NULL;NULL
 2514 ;NULL; 94 ;NULL; CytooChip\ Analysis ; This\ macro\ is\ a\ plugin\ macro\ to\ the\ "Intelligent\ Imaging"\ workflow.\ It\ detects\ the\ Cytoo\ patterns\ (specific\ fluorsecence\ channel)\ and\ computes\ the\ occupancy\ (number\ of\ cells)\ of\ each\ pattern\ by\ analyzing\ the\ images\ of\ the\ DAPI\ channel.\ The\ analysis\ function\ can\ be\ easily\ extended\ to,\ for\ instance,\ only\ select\ the\ cells\ that\ are\ well\ spread\ on\ the\ patterns\ (by\ analyzing\ a\ third\ channel\ with\ a\ properly\ chosen\ marker\ of\ the\ cytoplasm). ; Sébastien ;NULL;NULL;NULL
 2518 ; 2518 ; 120 ;NULL; RapidSTORM ; The\ rapidSTORM\ project\ is\ an\ open\ source\ evaluation\ tool\ that\ provides\ fast\ and\ highly\ configurable\ data\ processing\ for\ single-molecule\ localization\ microscopy\ such\ as\ dSTORM.\ It\ provides\ both\ two-dimensional\ and\ three-dimensional,\ multi-color\ data\ analysis\ as\ well\ as\ a\ wide\ range\ of\ filtering\ and\ image\ generation\ capabilities.\ The\ general\ operation\ of\ rapidSTORM\ is\ described\ in\ this\ article<bib>2520</bib>.
 ; Steve\ Wolter,\ Sven\ Proppert,\ Sarah\ Aufmkolk,\ André\ Lampe,\ Teresa\ Klein ;NULL; http://www.super-resolution.biozentrum.uni-wuerzburg.de/research_topics/rapidstorm/ ;NULL
 2263 ; 2263 ; 2 ;NULL; PALMsiever ; PALMsiever\ is\ a\ MATLAB-based\ application\ that\ allows\ the\ filtering\ (sieving)\ and\ analysis\ of\ localization-microscopy\ data.\ It\ provides\ the\ ability\ to\ render\ the\ data\ using\ different\ visualization\ algorithms\ and\ perform\ simple\ measurements\ on\ the\ point-localization\ data.\ It\ is\ extensible\ using\ simple\ MATLAB\ scripts\ and\ a\ number\ of\ plugins\ is\ already\ provided\ with\ the\ software\ itself,\ including\ a\ clustering\ algorithm\ and\ 3D\ rendering\ <bib>2496</bib>.

Strengths:\ intuitive,\ easy\ navigation\ through\ the\ point-localization\ data
Limitations:\ no\ multi-color
 ; Thomas\ Pengo,\ Seamus\ Holden ;NULL; https://code.google.com/p/palm-siever/ ;NULL
 2524 ;NULL; 93 ;NULL; Segmentation\ and\ quantification\ of\ subcellular\ structures\ in\ fluorescence\ microscopy\ images\ using\ Squassh ; This\ Fiji\ plugin,\ Squassh,\ its\ workflow\ and\ protocol\ is\ described\ in\ <bib>2506</bib>.\ It\ enables\ detecting,\ segmenting,\ and\ quantifying\ subcellular\ structures\ in\ fluorescence\ 2D/3D\ microscopy\ images.\ For\ segmentation,\ it\ accounts\ for\ the\ microscope\ optics\ and\ for\ uneven\ image\ background.\ Further\ analyses\ include\ both\ colocalization\ and\ shape\ analyses.\ However,\ it\ does\ not\ work\ directly\ for\ time\ lapse\ data.\ A\ brief\ summary\ note\ can\ be\ found\ <a\ href="http://cellnetmcweb.bioquant.uni-heidelberg.de/image-analysis/ShortTutorials/Squassh.pdf">here</a>.
 ; Rizk\ A,\ Paul\ G,\ Incardona\ P,\ Bugarski\ M,\ Mansouri\ M,\ Niemann\ A,\ Ziegler\ U,\ Berger\ P,\ Sbalzarini\ IF ;NULL;NULL;NULL
 2525 ;NULL; 94 ;NULL; Cell\ segmentation ; A\ clear\ tutorial\ on\ how\ to\ build\ a\ simple\ workflow\ to\ segment\ clustered\ cells\ in\ Matlab. ; \ Steve\ Eddins ;NULL;NULL;NULL
 2528 ;NULL; 11 ;NULL; TANGO:\ a\ generic\ tool\ for\ high-throughput\ 3D\ image\ analysis\ for\ studying\ nuclear\ organization. ;NULL;NULL;NULL;NULL;NULL
 2534 ;NULL; 120 ;NULL; FtsZ-Dendra2\ C.\ crescentus\ live ; FtsZ-Dendra2\ C\ crescentus\ live\ 3D\ 10\ ms\ frame ;NULL;NULL;NULL;NULL
 2533 ;NULL; 444 ;NULL; Variational\ algorithms\ to\ remove\ stationary\ noise ; Variational\ algorithms\ to\ remove\ stationary\ noise.\ Application\ to\ microscopy\ imaging.

This\ plugin\ allows\ to\ denoise\ images\ degraded\ with\ stationary\ noise.\ Stationary
noise\ can\ be\ seen\ as\ a\ generalization\ of\ the\ standard\ white\ noise.\ Typical
applications\ of\ this\ plugin\ are:
\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ -\ Standard\ white\ noise\ denoising\ using\ a\ total\ variation\ and\ fidelity\ term
minimization.\ Figure\ 1\ is\ an\ example\ of\ this\ application.\ Even\ though
total\ variation\ denoising\ is\ not\ the\ state\ of\ the\ art\ (regarding\ SNR\ im-
provement),\ it\ may\ be\ very\ valuable\ for\ further\ tasks\ such\ as\ image\ seg-
mentation).
\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ -\ Destriping\ (the\ problem\ that\ motivated\ us\ to\ develop\ these\ ideas).\ Figures
2,\ 3\ and\ 4\ are\ examples\ of\ this\ application.
\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ -\ Deconvolution\ (even\ though\ most\ users\ won't\ be\ able\ to\ use\ this\ feature).
\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ -\ Cartoon\ +\ texture\ decomposition\ which\ might\ be\ useful\ to\ compress\ im-
ages,\ analyse\ textures\ or\ simplify\ segmentation\ like\ tasks. ; J.\ Fehrenbach,\ P.\ Weiss\ and\ C.\ Lorenzo, ;NULL; http://www.math.univ-toulouse.fr/~weiss/PageCodes.html ;NULL
 2537 ;NULL; 11 ;NULL; 3D\ affine\ transformation\ based\ on\ paired\ points ; Using\ a\ text\ file\ containing\ 3D\ point\ coordinates\ as\ reference\ pairs,\ 3D\ image\ stack\ is\ transformed.\  ; Kota\ Miura ;NULL;NULL;NULL
 2540 ;NULL; 470 ;NULL; Measurement\ of\ Isolated\ Retinal\ Arterioles ; ImageJ\ plugin\ to\ analyze\ changes\ in\ vessel\ diameters,\ described\ in\ [bib]2509[/bib] ; Jose\ Fernandez ;NULL;NULL;NULL
 2542 ;NULL; 120 ;NULL; Tubulin\ Conj-AL647 ; Experimental\ sequence\ of\ 27'529\ frames\ (128x128\ pixels)\ with\ the\ parameters\ of\ acquisition.
The\ dataset\ consists\ in\ 27'529\ frames\ of\ 128x128\ pixels\ stored\ as\ stack\ TIFF\ in\ 16\ bits.
Be\ aware\ that\ it\ is\ about\ 1Gb\ of\ data. ;NULL;NULL;NULL;NULL
 2543 ;NULL; 120 ;NULL; Tubulins\ -\ High\ Density ; Real\ dataset
Long\ sequence\ settings,\ 15000\ frames
Courtesy\ of\ Nicolas\ Olivier,\ Debora\ Keller\ and\ Suliana\ Manley
 ;NULL;NULL;NULL;NULL
 2326 ; 2326 ; 11 ;NULL; Huygens ; - ;NULL;NULL; http://www.svi.nl/HomePage ;NULL
 2545 ;NULL; 426 ;NULL; Automated\ whole\ animal\ bio-imaging\ assay\ for\ human\ cancer\ dissemination. ;NULL;NULL;NULL;NULL;NULL
 2546 ;NULL; 139 ;NULL; Worm\ Toolbox:\ High.throughput\ screening\ of\ C.\ elegans ; >..A\ toolbox\ for\ high-throughput\ screening\ of\ image-based\ Caenorhabditis\ elegans\ phenotypes.\ The\ image\ analysis\ algorithms\ measure\ morphological\ phenotypes\ in\ individual\ worms\ and\ are\ effective\ for\ a\ variety\ of\ assays\ and\ imaging\ systems.\ This\ WormToolbox\ is\ available\ through\ the\ open-source\ CellProfiler\ project\ and\ enables\ objective\ scoring\ of\ whole-worm\ high-throughput\ image-based\ assays\ of\ C.\ elegans\ for\ the\ study\ of\ diverse\ biological\ pathways\ that\ are\ relevant\ to\ human\ disease. ; Carolina\ Wählby,	Lee\ Kamentsky,\ Zihan\ H\ Liu,\ Tammy\ Riklin-Raviv,\ Annie\ L\ Conery,\ Eyleen\ J\ O'Rourke,\ Katherine\ L\ Sokolnicki,\ Orane\ Visvikis,	Vebjorn\ Ljosa,\ Javier\ E\ Irazoqui,\ Polina\ Golland,\ Gary\ Ruvkun,	Frederick\ M\ Ausubel\ &\ Anne\ E\ Carpenter ;NULL;NULL;NULL
 2420 ; 2420 ; 139 ;NULL; Ctrax\ -\ Caltech\ Multiple\ Fly\ Tracker ; Well\ maintained\ and\ documented\ project\ that\ includes\ a\ core\ tracking\ incl.\ GUI\ as\ well\ as\ Matlab\ toolboxes\ to\ (1)\ correct\ tracking\ results\ and\ (2)\ analyze\ fly\ behavior.

>Ctrax\ is\ an\ open-source,\ freely\ available,\ machine\ vision\ program\ for\ estimating\ the\ positions\ and\ orientations\ of\ many\ walking\ flies,\ maintaining\ their\ individual\ identities\ over\ long\ periods\ of\ time.\ It\ was\ designed\ to\ allow\ high-throughput,\ quantitative\ analysis\ of\ behavior\ in\ freely\ moving\ flies.\ Our\ primary\ goal\ in\ this\ project\ is\ to\ provide\ quantitative\ behavior\ analysis\ tools\ to\ the\ neuroethology\ community,\ thus\ we've\ endeavored\ to\ make\ the\ system\ adaptable\ to\ other\ labs'\ setups.\ We\ have\ assessed\ the\ quality\ of\ the\ tracking\ results\ for\ our\ setup,\ and\ found\ that\ it\ can\ maintain\ fly\ identities\ indefinitely\ with\ minimal\ supervision,\ and\ on\ average\ for\ 1.5\ fly-hours\ automatically. ; Kristin\ Branson,\ Alice\ A\ Robie,\ John\ Bender,\ Pietro\ Perona\ &\ Michael\ H\ Dickinson ;NULL; http://ctrax.sourceforge.net/ ;NULL
 2547 ;NULL; 94 ;NULL; Cell\ segmentation\ in\ phase\ contrast\ images ; This\ Matlab\ code\ demonstrates\ an\ edge-based\ active\ contour\ model\ as\ an\ application\ of\ the\ Distance\ Regularized\ Level\ Set\ Evolution\ (DRLSE)\ formulation. ; Chunming\ Li ;NULL;NULL;NULL
 2548 ;NULL; 139 ;NULL; Objective\ comparison\ of\ particle\ tracking\ methods. ;NULL;NULL;NULL;NULL;NULL
 2549 ;NULL; 139 ;NULL; Fluorophore\ localization\ algorithms\ for\ super-resolution\ microscopy. ;NULL;NULL;NULL;NULL;NULL
 2550 ;NULL; 426 ;NULL; Zebrafish\ Embryo\ Tool ; Normalize\ the\ orientation\ of\ the\ images\ of\ the\ Zebrafish\ embryos.\ ImageJ\ macro\ implementation\ of\ the\ Workflow\ described\ in\ <bib>2545</bib>.\ Note\ that\ currently\ only\ the\ angle\ and\ orientation\ normalization\ is\ implemented\ in\ this\ version. ; Volker\ Baecker ;NULL;NULL;NULL
 2551 ;NULL; 139 ;NULL; Software\ opens\ the\ door\ to\ quantitative\ imaging. ;NULL;NULL;NULL;NULL;NULL
 2553 ;NULL; 94 ;NULL; Image\ Segmentation\ Tutorial ;NULL; A\ Great\ Guy ;NULL;NULL;NULL
 2556 ;NULL; 120 ;NULL; TetraSpeck\ bead\ drift\ example ; TetraSpeck\ bead\ drift\ example\ 30ms\ frame\ analyzed\ by\ RapidSTORM. ;NULL;NULL;NULL;NULL
 2552 ; 2552 ; 13 ;NULL; MountainsMap ; MountainsMap\ is\ a\ surface\ imaging\ and\ metrology\ software\ published\ by\ the\ company\ Digital\ Surf.\ 
Its\ main\ application\ is\ micro-topography,\ the\ science\ of\ studying\ surface\ texture\ and\ form\ in\ 3D\ at\ the\ microscopic\ scale.\ 
The\ software\ is\ used\ mainly\ with\ stylus-based\ or\ optical\ profilometers,\ optical\ microscopes\ and\ scanning\ probe\ microscopes.

MountainsMap\ is\ mainly\ offered\ as\ embedded\ or\ optional\ OEM\ analysis\ software\ by\ most\ profilometer\ and\ microscope\ manufacturers,\ usually\ under\ their\ respective\ brands;\ it\ is\ sold\ for\ instance\ as:
\ \ MountainsMap\ -\ X\ on\ Nikon's\ microscopes
\ \ Leica\ Map\ on\ Leica's\ microscopes
\ \ ConfoMap\ on\ Carl\ Zeiss'\ microscopes ; Digital\ Surf ;NULL; http://www.digitalsurf.fr/en/mntkey.html ;NULL
 2557 ;NULL; 94 ;NULL; DNA\ MicroArray\ Image\ Processing\ Case\ Study ; In\ this\ case\ study,\ MATLAB,\ the\ Image\ Processing\ and\ Signal\ Processing\ toolboxes\ were\ used\ to\ determine\ the\ green\ intensities\ from\ a\ small\ portion\ of\ a\ microarray\ image\ containing\ 4,800\ spots.\ A\ 10x10\ pattern\ of\ spots\ was\ detected\ by\ averaging\ rows\ and\ columns\ to\ produce\ horizontal\ and\ vertical\ profiles.\ Periodicity\ was\ determined\ automatically\ by\ autocorrelation\ and\ used\ to\ form\ an\ optimal\ length\ filter\ for\ morphological\ background\ removal.\ A\ rectangular\ grid\ of\ bounding\ boxes\ was\ defined.\ Each\ spot\ was\ individually\ addressed\ and\ segmented\ by\ thresholding\ to\ form\ a\ mask.\ The\ mask\ was\ used\ to\ isolate\ each\ spot\ from\ surrounding\ background.\ Individual\ spot\ intensity\ was\ determined\ by\ integrating\ pixel\ intensities.\ Finally,\ integrated\ intensities\ were\ tabulated\ and\ saved\ to\ a\ data\ file\ for\ subsequent\ statistical\ analysis\ to\ determine\ which\ genes\ matter\ most. ; Robert\ Bemis ;NULL;NULL;NULL
 2558 ;NULL; 471 ;NULL; Fluorescence\ Lifetime\ Imaging\ Microscopy\ (FLIM)\ Data\ Analysis\ with\ TIMP ;NULL;NULL;NULL;NULL;NULL
 2512 ;NULL; 120 ;NULL; Evaluate\ 3D\ data\ with\ a\ bead\ calibration\ sample ;NULL; RapidSTORM\ authors ;NULL;NULL;NULL
 2555 ;NULL; 471 ;NULL; Fluorescence\ Lifetime\ Imaging\ Microscopy\ (FLIM)\ Data\ Analysis\ with\ TIMP ; Complete\ workflow\ for\ fluorescence\ lifetime\ analysis\ as\ an\ R\ package\ with\ sample\ data.

<bib>2558</bib> ; Sergey\ Laptenok ;NULL;NULL;NULL
 2559 ;NULL; 11 ;NULL; Kymoquant ; Measurement\ of\ kymograph\ generally\ deals\ with\ slanted\ streaks\ in\ kymograph\ to\ measure\ velocity\ of\ movements.\ This\ is\ a\ pretty\ much\ manual\ procedure\ that\ needs\ hands-on\ work.\ Kymoquant\ analyzes\ kymograph\ by\ treating\ patterns\ appearing\ in\ kymograph\ as\ texture:\ for\ a\ specified\ area\ in\ kymograph,\ it\ detects\ the\ most\ likely\ orientation\ of\ streaks\ and\ outputs\ this\ result\ as\ velocity.\ 
